time(ms),amplitude
504.50000000000006,0.6891139024968919
505.0,0.17153640627304462
505.50000000000006,-0.36270244780644123
506.0,0.1894978635176299
506.50000000000006,0.5867117143627646
507.0,-0.10763291783635179
507.50000000000006,-0.4667150815741654
508.0,0.2743172013539244
508.50000000000006,0.47181979192361867
509.0,-0.45775808470234564
509.50000000000006,-0.6059424673477266
510.0,0.39994668422973406
510.50000000000006,0.28406742455758016
511.0,-1.0870516634576097
511.50000000000006,-0.8960008539430797
512.0,0.6710592524746919
512.5,-0.26777470536976056
513.0,-3.4036309540980905
513.5,-2.570528486634813
514.0,4.091959291707122
514.5,9.252520612827158
515.0,6.870245071137192
515.5,1.2471786770347353
516.0,-0.34654395121586656
516.5,1.5699533091257878
517.0,1.917650196295282
517.5,0.31592584356462217
518.0,0.06298651525789707
518.5,1.1849092915584412
519.0,1.1208803808316619
519.5,0.10710390701598071
520.0,0.24249129700350863
520.5,1.0577890716215765
521.0,0.7648833238002036
521.5,0.02615471931502822
522.0,0.38682111734720515
522.5,1.0069332460625813
523.0,0.5413284317335978
523.5,-0.002465394938127252
524.0,0.5416597363825663
524.5,0.9969557259975631
525.0,0.366025403784511
525.5,0.005438548208407612
526.0,0.7445524457413222
526.5,1.0246201994091084
527.0,0.19436125793661133
527.5,0.058321481062013625
528.0,1.0725284709356313
528.5,1.1147658386635477
529.0,-0.03656700067798696
529.5,0.21322692758498762
530.0,1.8174695442775386
530.5,1.409370304054347
531.0,-0.622576534707032
531.5,0.952642831098621
532.0,6.807967902309215
532.5,9.61410212236434
533.0,4.799692344967613
533.5,-1.8143050208362688
534.0,-2.8518515146900767
534.5,0.053692158699878756
535.0,0.8900670414944601
535.5,-0.6837124874711528
536.0,-0.8851357184543267
536.5,0.44723674996164087
537.0,0.5360105362754666
537.5,-0.47041860288714976
538.0,-0.3234689917010321
538.5,0.5898745586467031
539.0,0.37920931547246756
539.5,-0.36043374569268605
540.0,-2.4043594202010666e-13
540.5,0.6848078495845922
541.0,0.2791297418005071
541.5,-0.27029432862993363
542.0,0.26708183261190854
542.5,0.7777539350370039
543.0,0.20329452956750826
543.5,-0.16724093789846428
544.0,0.5583177609464582
544.5,0.8998353264123125
545.0,0.13980439122968305
545.5,-0.01293609770434867
546.0,0.9739626448778008
546.5,1.1091011516871534
547.0,0.08290873035197548
547.5,0.29676495906008404
548.0,1.8160446446095202
548.5,1.6293076324464328
549.0,0.0286547734436013
549.5,1.3939162821852578
550.0,5.671281819617751
550.5,6.083920324051245
551.0,-0.3140444439936449
551.5,-6.601681531544212
552.0,-5.951711295608369
552.5,-1.4877709526492096
553.0,-0.06854161840254791
553.5,-1.6897796396958737
554.0,-1.8855273554716974
554.5,-0.3486694763543132
555.0,-0.12428841275881616
555.5,-1.1582288508692686
556.0,-1.0287580795561588
556.5,-0.03565284258142176
557.0,-0.1838427381382936
557.5,-0.9491149826777787
558.0,-0.6123180209129636
558.5,0.11636180027848508
559.0,-0.25165260211396145
559.5,-0.8310855624177343
560.0,-0.32547875887999894
560.5,0.213560236251629
561.0,-0.3344298825904082
561.5,-0.7461335174769419
562.0,-0.06804297525905832
562.5,0.29289321881346386
563.0,-0.4462419383198135
563.5,-0.6660235313421676
564.0,0.23617960621297449
564.5,0.38182450397475654
565.0000000000001,-0.6255315958138621
565.5,-0.5551145349935278
566.0000000000001,0.7513307119784972
566.5,0.5423252379692856
567.0000000000001,-1.0369516391600946
567.5,-0.267085972194526
568.0000000000001,2.49431908697009
568.5,1.3388092308707615
569.0000000000001,-5.221559008536875
569.5,-9.791289742986523
570.0000000000001,-6.702760638774457
570.5,-0.7045369788682918
571.0000000000001,0.8432452443575513
571.5,-1.2766080495688552
572.0000000000001,-1.7302716152459896
572.5,-0.1266306812428395
573.0000000000001,0.1193305018760078
573.5,-1.0532653393544256
574.0000000000001,-1.0267116749846665
574.5,-0.012885015761524565
575.0000000000001,-0.14989623089500834
575.5,-0.9906491900980214
576.0000000000001,-0.7195220169759988
576.5,0.0196248787736647
577.0,-0.34107314314387976
577.5,-0.9793474631250786
578.0,-0.5309826047388563
578.5,0.013374246566248527
579.0,-0.530140607223472
579.5,-1.0024904103534913
580.0,-0.38938755175227024
580.5,-0.028428340609919722
581.0,-0.7665956555546086
581.5,-1.0675933723394013
582.0,-0.26165786296247495
582.5,-0.12606343675389087
583.0,-1.1387657369579713
583.5,-1.2160387936210617
584.0,-0.1119273980020851
584.5,-0.36505264205945487
585.0,-1.962610505504721
585.5,-1.6497815336927588
586.0,0.20039029821081927
586.5,-1.3915805776369314
587.0,-6.849631442242951
587.5,-8.95125735759462
588.0,-3.5755798765808664
588.5,3.0971105378033617
589.0,3.7757620412063626
589.5,0.47776597748780114
590.0,-0.5302423893705824
590.5,1.0340907464751459
591.0,1.219384816849896
591.5,-0.1771336980401026
592.0,-0.3105364066746764
592.5,0.695771560213917
593.0,0.5474120834966258
593.5,-0.3925408202449743
594.0,-0.20336512813090815
594.5,0.5391015231181973
595.0,0.181392819637354
595.5,-0.5188910021781149
596.0,-0.1268891523661308
596.5,0.42761815426858063
597.0,-0.10407026848658112
597.5,-0.6257690176358356
598.0,-0.06194300521910724
598.5,0.3167683763481519
599.0,-0.39896060875781575
599.5,-0.7498069223487109
600.0,-6.839904491902148e-13
600.5,0.16707266234505813
601.0,-0.8009512955243533
601.5,-0.9455411799730806
602.0,0.06729921408813544
602.5,-0.11412675976567632
603.0,-1.5822416868180358
603.5,-1.4048310048427393
604.0,0.16569764960789665
604.5,-1.0460730349307985
605.0,-4.864149320957742
605.5,-4.732652521419471
606.0,1.8602800516912321
606.5,7.79456740584566
607.0,6.510430613499752
607.5,1.5826498850452668
608.0,0.054958918146042514
608.5,1.7538310209104238
609.0,1.9877419199715218
609.5,0.41541120843473545
610.0,0.17166907617576269
610.5,1.2316075581274752
611.0,1.1214136822039351
611.5,0.11637168437859757
612.0,0.256272683324849
612.5,1.037601636346904
613.0,0.7150889547823018
613.5,-0.01941869627443993
614.0,0.344068997159122
614.5,0.9376014470882623
615.0,0.44611464671321066
615.5,-0.09578282589259979
616.0,0.4498386145929179
616.5,0.8776623088003216
617.0,0.21728836233613474
617.5,-0.1439125447444769
618.0,0.5949363437952891
618.5,0.8381424616404586
619.0,-0.03576965972180226
619.5,-0.1773095764785615
620.0,0.8332951824669403
620.5,0.8084976033289313
621.0,-0.43440410557530496
621.5,-0.20640496116785945
622.0,1.386847599764711
622.5,0.7729655195078446
623.0,-1.664053060140928
623.5,-0.27749717216617953
624.0,6.079478381703562
624.5,9.99826377555651
625.0,6.21502615138127
625.5,-0.09023448703969583
626.0,-1.5122369688727963
626.5,0.8663638193523785
627.0,1.4512763064833507
627.5000000000001,-0.14440432014896798
628.0,-0.3759197113694523
628.5000000000001,0.8546989007988579
629.0,0.8705861521954362
629.5000000000001,-0.14068799568515666
630.0,-2.358036185652181e-13
630.5000000000001,0.8682704957215887
631.0,0.6203488759426352
631.5000000000001,-0.11854343325989125
632.0,0.2425986934457068
632.5000000000001,0.8993205565498639
633.0,0.46813491290941334
633.5000000000001,-0.07718298475842567
634.0,0.4650969870122579
634.5000000000001,0.953538442622629
635.0,0.3569248606083749
635.5000000000001,-0.005940701638795454
636.0,0.729411454219582
636.5000000000001,1.0486537804977516
637.0,0.2636140425982357
637.5000000000001,0.12484444888737567
638.0,1.1316562071268979
638.5000000000001,1.2370997227814498
639.0,0.1707857225190312
639.5000000000001,0.41715037064188154
640.0,1.9950256949372698
640.5,1.750573323889744
641.0,0.03117374525918904
641.5,1.5751182139404114
642.0,6.59403881961467
642.5,8.010909199241205
643.0,2.1600049795474545
643.5,-4.457884757290481
644.0,-4.688979440052807
644.5,-0.9605099853176997
645.0,0.2182595642814083
645.5,-1.3493278424389095
646.0,-1.526819543994278
646.5,-0.0699943223448869
647.0,0.10402356687874943
647.5,-0.9070820820370478
648.0,-0.7613436859964499
648.5,0.20237426331337882
649.0,0.031960311407374195
649.5,-0.7162723695992017
650.0,-0.36397023426666497
650.5,0.3494508366674024
651.0,-0.031217735966971295
651.5,-0.5932319022135607
652.0,-0.06962052188094098
652.5,0.4606491465877096
653.0,-0.09515682060594957
653.5,-0.4846925890243443
654.0,0.21842165002867014
654.5,0.5752845092051109
655.0,-0.1680734052008343
655.5,-0.35324614095410833
656.0,0.5917277887837615
656.5,0.7399387396342795
657.0,-0.2668659051077161
657.5,-0.12493214529774133
658.0,1.2840696528241093
658.5,1.1011768055010975
659.0,-0.46251737362328205
659.5,0.5800796682617841
660.0,3.9614852840009496
660.5,3.3654181827126743
661.0,-3.305566568661857
661.5,-8.783689341707845
662.0,-6.821282124027416
662.5,-1.448329676041482
663.0,0.13882139083722536
663.5,-1.6812780052065315
664.0,-1.9782978717318769
664.5,-0.3836062875313573
665.0,-0.13099477401720255
665.5,-1.2267663680258656
666.0,-1.1432826420481756
666.5,-0.13137935654268884
667.0,-0.2672930949511593
667.5,-1.0687516268019568
668.0,-0.7638673542878852
668.5,-0.02609088511476787
669.0,-0.38728649500603957
669.5,-0.9969628558402064
670.0,-0.5212959507458553
670.5,0.022044528420415932
671.0,-0.5224492297000622
671.5,-0.9673490842854617
672.0,-0.32538221543857376
672.5,0.035400054613464405
673.0,-0.7037185087607756
673.5,-0.9702847532171017
674.0,-0.12415524417746232
674.5,0.01347187741265965
675.0,-1.0000000000003832
675.5,-1.0184040179665905
676.0,0.1652762012343977
676.5,-0.07830452071523553
677.0,-1.6810304933853029
677.5,-1.2030456615913887
678.0,0.9640929151788166
678.5,-0.5652036224747978
679.0,-6.630853025423785
679.5,-9.859979154779817
680.0,-5.416286934399498
680.5,1.1111271761151775
681.0,2.3201144685945376
681.5,-0.3722158629934912
682.0,-1.1095831619279561
682.5,0.47256998038375764
683.0,0.685445360738682
683.5,-0.6080918993259463
684.0,-0.6693110920130908
684.5,0.3386239984496958
685.0,0.19373250659209001
685.5,-0.7028395712067187
686.0,-0.4784260005809892
686.5,0.2605563462965719
687.0,-0.10053178199719817
687.5,-0.7751724909390902
688.0,-0.3603552060097288
688.5,0.1870312373727241
689.0,-0.3527201238832281
689.5,-0.8556630315570614
690.0000000000001,-0.27359528063982236
690.5,0.0933151653088169
691.0000000000001,-0.6367526677875908
691.5,-0.9709747776455857
692.0000000000001,-0.2028285179708951
692.5,-0.056650322617972204
693.0000000000001,-1.0525551181279837
693.5,-1.1787616239571195
694.0000000000001,-0.1403920579477514
694.5,-0.3694581087933988
695.0000000000001,-1.9144080615022585
695.5,-1.7128772640585543
696.0000000000001,-0.07923650745519237
696.5,-1.523408614271275
697.0000000000001,-6.080703961963428
697.5,-6.8531023680876695
698.0000000000001,-0.6274003603908418
698.5,5.818861900234184
699.0000000000001,5.520887582832072
699.5,1.3364626183308284
700.0000000000001,4.1109952757944285e-13
700.5,1.5923316593484471
701.0000000000001,1.775770927106483
701.5,0.26594119104857095
702.0000000000001,0.0579007724164889
702.5,1.0807567111911864
703.0000000000001,0.943203487243708
703.5,-0.040294712575923874
704.0,0.11498084623672972
704.5,0.8726423330680905
705.0,0.5289787106514875
705.5,-0.19484540011166118
706.0,0.177109961228723
706.5,0.7492344722965436
707.0,0.23616613099917064
707.5,-0.30025289692554946
708.0,0.25000955722802165
708.5,0.6527853113117886
709.0,-0.035278686633463445
709.5,-0.39534819142269195
710.0,0.34466635883484387
710.5,0.5508664258344886
711.0,-0.36796342835712575
711.5,-0.5154353537960872
712.0,0.49068216625353017
712.5,0.39279364131804373
713.0,-0.9525421349694687
713.5,-0.7547512087643006
714.0,0.8165237435192682
714.5,-0.053720874223599946
715.0,-3.034218259736823
715.5,-2.0611615448857634
716.0,4.573336970273587
716.5,9.506066758177942
717.0,6.841364742380482
717.5,1.0612205605115852
718.0,-0.52310377156578
718.5,1.4681931454089385
719.0,1.855086354578887
719.5,0.251206518240918
720.0,-3.801632250150256e-13
720.5,1.1411849138957757
721.0,1.091440508428173
721.5,0.07723246808480799
722.0,0.21293781211306867
722.5,1.0380973512430027
723.0,0.7536662408922189
723.5,0.014628809550756516
724.0,0.3752026512616214
724.5,1.0024943077033321
725.0,0.5437443317629266
725.5,-0.00027413090329275747
726.0,0.543635870919639
726.5,1.0058240965950764
727.0,0.38214053700258244
727.5,0.021542345024566645
728.0,0.760453651477646
728.5,1.0491665198643703
729.0,0.22899666784888564
729.5,0.09351180366147904
730.0,1.1075797668973075
730.5,1.1645916686290572
731.0,0.03321408524769757
731.5,0.28547407729373253
732.0,1.8885204052497098
732.5,1.5217642755017255
733.0,-0.4310580278630019
733.5,1.159405024182158
734.0,6.862079176960994
734.5,9.385434885146669
735.0,4.3372714700406645
735.5,-2.3134140427043492
736.0,-3.218317682849977
736.5,-0.16102642823173197
737.0,0.7433977660121421
737.5,-0.8256163536666321
738.0,-1.0199357543420753
738.5,0.33832516913127475
739.0,0.445256310502524
739.5,-0.5606751474993699
740.0,-0.412786861759781
740.5,0.5114581672935598
741.0,0.30964871448037184
741.5,-0.430826332825447
742.0,-0.07120524180108273
742.5,0.6200393795400161
743.0,0.2200864233049032
743.5,-0.3311003193802948
744.0,0.20427380378841734
744.5,0.719644533805262
745.0,0.14975167244139462
745.5,-0.22373102088820218
746.0,0.49824224029083275
746.5,0.8439101303937588
747.0,0.08845301193441546
747.5,-0.06952714418499939
748.0,0.9103778680377316
748.5,1.0500753749166396
749.0,0.03021106271418241
749.5,0.2320849065779491
750.0,1.7320508075686352
750.5,1.551153634101363
751.0,-0.03407685730473016
751.5,1.2725266580894257
752.0,5.364423080770444
752.5000000000001,5.550550571731549
753.0,-0.9393812231694862
753.5000000000001,-7.098710267253527
754.0,-6.20154469802696
754.5000000000001,-1.5510402590794978
755.0,-0.08343739830393428
755.5000000000001,-1.7309780277791904
756.0,-1.9391874746389044
756.5000000000001,-0.38663144952067907
757.0,-0.15327909968498066
757.5000000000001,-1.1964577332126463
758.0,-1.0738083487006984
758.5000000000001,-0.0753093749347733
759.0,-0.21965300971850485
759.5000000000001,-0.9908426509027539
760.0,-0.6593377805010093
760.5000000000001,0.07200476214091989
761.0,-0.2939035982934429
761.5000000000001,-0.8787016547556739
762.0,-0.3785061809104524
762.5000000000001,0.16188308380854344
763.0,-0.38496940253075435
763.5000000000001,-0.8029608824244445
764.0,-0.13182292378586
764.5000000000001,0.22936036704725893
765.0,-0.5095254494938847
765.5000000000001,-0.7386072425516068
766.0,0.1523086549098973
766.5000000000001,0.2963986652842847
767.0,-0.7121684020045571
767.5000000000001,-0.6601311219715617
768.0,0.6205716486697409
768.5,0.4038254188535534
769.0,-1.18121495350629
769.5,-0.4757541329531837
770.0,2.1495619432088517
770.5,0.8907529944138528
771.0,-5.599740088327501
771.5,-9.915147804704555
772.0,-6.546069341954318
772.5,-0.4158665916884847
773.0,1.0916714837175934
773.5,-1.124984896508646
774.0,-1.628285773917209
774.5,-0.02684648160853298
775.0,0.21407400337112134
775.5,-0.980969857002463
776.0,-0.9709010556881242
776.5,0.042123844509754926
777.0,-0.09619099949612196
777.5,-0.9477706992835812
778.0,-0.6858144444454307
778.5,0.05325635002070728
779.0,-0.30761976958137577
779.5,-0.9532842333902435
780.0,-0.5118408783417057
780.5,0.032811665692579095
781.0,-0.5103236092068433
781.5,-0.9892633964073255
782.0,-0.3829542214415602
782.5,-0.021454810249566192
783.0,-0.7587593765594782
783.5,-1.0674162947701125
784.0,-0.27029074569843115
784.5,-0.13390511985961084
785.0,-1.1448253478425867
785.5,-1.234236344540909
786.0,-0.14641849491403025
786.5,-0.3981014990119689
787.0,-1.9893947190173955
787.5,-1.7071067811866965
788.0,0.08492601770043592
788.5,-1.4949085914113982
789.0,-6.7812429349232595
789.5,-8.60539844719666
790.0,-3.0284114870521157
790.5,3.6362711038976583
791.0,4.146236519334121
791.5,0.6799805871435991
792.0,-0.39708366911082654
792.5,1.166546057908254
793.0,1.3474141854154873
793.5,-0.07388818198415281
794.0,-0.22417011332141287
794.5,0.7833459374102381
795.0,0.635458710191213
795.5,-0.3144117010874561
796.0,-0.13312408246699425
796.5,0.6112500363751641
797.0,0.25534611115888484
797.5,-0.4505004461495259
798.0,-0.06333346600358189
798.5,0.4938708897554087
799.0,-0.034882488423495804
799.5,-0.5603071715648624
800.0,5.851419138912756e-14
800.5,0.38273131326068754
801.0,-0.3282716825910064
801.5,-0.6818995144396596
802.0,0.06490635333396282
802.5,0.23880753775802788
803.0,-0.7204438951085874
803.5,-0.8671070183657292
804.0,0.14254332265473837
804.5,-0.023801295407316125
805.0,-1.4690431673005888
805.5,-1.290919340985613
806.0,0.27458579026797636
806.5,-0.8706640841108757
807.0,-4.510555101047161
807.5,-4.183136698649639
808.0,2.455021483344709
808.5,8.21851171287123
809.0,6.667287967695739
809.5,1.5581251998416508
810.0,-1.0674590729838669e-13
810.5,1.741732973482008
811.0,1.9977505815976715
811.5,0.41486496781168647
812.0,0.1663028477756723
812.5,1.2393892113297693
813.0,1.13899454867398
813.5,0.1306154813979723
814.0,0.26842447460252616
814.5,1.0573362963075552
815.0000000000001,0.7414959237614237
815.5,0.0053988704179648295
816.0000000000001,0.36772854157668045
816.5,0.9675015692396409
817.0000000000001,0.482169534570571
817.5,-0.0604408177154937
818.0000000000001,0.48461811242766345
818.5,0.9191983231463002
819.0000000000001,0.26614977998956174
819.5,-0.09491365810167474
820.0000000000001,0.6440357231412254
820.5,0.8966604766246213
821.0000000000001,0.033999805691210375
821.5,-0.10585801325575428
822.0000000000001,0.9060530654258345
822.5,0.8989590798591416
823.0000000000001,-0.3195743432171336
823.5,-0.08471373615595368
824.0000000000001,1.5131669405621784
824.5,0.9563676481684207
825.0000000000001,-1.3660254037848265
825.5,0.08792277757488165
826.0000000000001,6.338064261179524
826.5,9.984380807564849
827.0000000000001,5.931600070006557
827.5,-0.47356358048025193
828.0000000000001,-1.821128820165204
828.5,0.6764987239157526
829.0000000000001,1.320161988941414
829.5,-0.2704772005107723
830.0000000000001,-0.4948204933427423
830.5,0.7605391312381301
831.0000000000001,0.7943450549166499
831.5,-0.21557416071936308
832.0000000000001,-0.07317404974452132
832.5,0.8064003940701359
833.0,0.5679125541489122
833.5,-0.17091507771794878
834.0,0.19031723890704644
834.5,0.8543155141306578
835.0,0.4298153005850993
835.5,-0.11615963451483202
836.0,0.4252983181527119
836.5,0.9197619709246139
837.0,0.32922827574523733
837.5,-0.034971653548533155
838.0,0.6985882747821717
838.5,1.024236529153295
839.0,0.24645423299946506
839.5,0.10524829800779734
840.0,1.1083157351154316
840.5,1.2229604763307809
841.0,0.16900143757975158
841.5,0.40969795991709645
842.0,1.9759551424493305
842.5,1.7515826069663878
843.0,0.07148930014158171
843.5,1.58096433252694
844.0,6.4168611403558975
844.5,7.57003748820737
845.0,1.556493648952244
845.5,-5.00678940237395
846.0,-5.035492219080198
846.5,-1.1268956067937084
847.0,0.11725266016408356
847.5,-1.4571486016646014
848.0,-1.6350720346072731
848.5,-0.15598713611007597
849.0,0.03256278555180664
849.5,-0.9823064702078608
850.0,-0.8390996311772384
850.5,0.133062132432882
851.0,-0.030821024024120156
851.5,-0.7823541490226262
852.0,-0.4330970249856573
852.5,0.28482765811508237
853.0,-0.0920332318301555
853.5,-0.6577763420688046
854.0,-0.13808913986597604
854.5,0.39492180062665727
855.0,-0.15838444032426852
855.5,-0.5529467350860167
856.0,0.14441247511308772
856.5,0.5028591120080063
857.0,-0.23883463352984155
857.5,-0.43212307322377463
858.0,0.5026943377087618
858.5,0.6510404188943456
859.0,-0.35496826768612005
859.5,-0.23025773905050562
860.0,1.1536235537138682
860.5,0.9655956152831847
861.0,-0.5998820611161392
861.5,0.37350875471661826
862.0,3.5896265931120466
862.5,2.8319512300735283
863.0,-3.837890391310218
863.5,-9.107669474473678
864.0,-6.866029383392172
864.5,-1.324555493373495
865.0,0.2696383462707549
865.5,-1.6126534485440245
866.0,-1.9423741008532724
866.5,-0.34247515917131843
867.0,-0.08924370512225906
867.5,-1.2020747187527718
868.0,-1.1312891611998663
868.5,-0.11796504171762101
869.0,-0.25338637143996084
869.5,-1.0639370735756426
870.0,-0.7669342158743788
870.5,-0.028451509036778955
871.0,-0.3892362379480547
871.5,-1.0058195438380122
872.0,-0.5368256317917728
872.5,0.006838421149605867
873.0,-0.5373975268750055
873.5,-0.9892297927655884
874.0,-0.3546364675604988
874.5,0.005994072570939313
875.0,-0.7331538290770389
875.5,-1.0087842739638753
876.0,-0.1733245854165815
876.5,-0.03684609581466991
877.0,-1.050922000646517
877.5000000000001,-1.0854247830559964
878.0,0.07638325935292484
878.5000000000001,-0.1716559263350419
879.0,-1.7758111281055349
879.5000000000001,-1.3454495861042637
880.0,0.7293437989848521
880.5000000000001,-0.8337211886129179
881.0,-6.761788506811642
881.5000000000001,-9.709259264879087
882.0,-5.015901926481312
882.5000000000001,1.5733574201403937
883.0,2.671722110589424
883.5000000000001,-0.1607714895276191
884.0,-0.9636625769924213
884.5000000000001,0.6128040242438094
885.0,0.8179789428457624
885.5000000000001,-0.5014206173009528
886.0,-0.5810298583143682
886.5000000000001,0.4258182140830825
887.0,0.27948244279734863
887.5000000000001,-0.6283150398390649
888.0,-0.41311944168116427
888.5000000000001,0.32623319608687906
889.0,-0.034487187921640114
889.5000000000001,-0.715968698731679
890.0,-0.307313081658673
890.5000000000001,0.24135485244728716
891.0,-0.2968935675180782
891.5000000000001,-0.805077682545212
892.0,-0.22818154097901988
892.5000000000001,0.14104067184859836
893.0,-0.586136425288756
893.5000000000001,-0.9253652391418902
894.0,-0.16279784041934955
894.5000000000001,-0.012419988867183429
895.0,-1.0025222743600115
895.5000000000001,-1.1349686587283077
896.0,-0.10508451844584692
896.5,-0.32439185667219483
897.0,-1.8526872199835112
897.5,-1.6618593626417628
898.0,-0.051594371092906384
898.5,-1.4444824043265356
899.0,-5.81506576352986
899.5,-6.3450751540211074
900.0,-2.92106641219797e-13
900.5,6.345075154019781
901.0,5.815065763529809
901.5,1.4444824043282494
902.0,0.05159437109289045
902.5,1.661859362641004
903.0,1.8526872199840945
903.5,0.3243918566727979
904.0,0.10508451844626719
904.5,1.1349686587288645
905.0,1.0025222743604545
905.5,0.012419988865947307
906.0,0.1627978404183283
906.5,0.9253652391421517
907.0,0.5861364252893714
907.5,-0.14104067184802904
908.0,0.22818154097889354
908.5,0.8050776825450215
909.0,0.2968935675186753
909.5,-0.24135485244732202
910.0,0.30731308165865173
910.5,0.7159686987318786
911.0,0.034487187922128
911.5,-0.32623319608710766
912.0,0.41311944168019454
912.5,0.6283150398383834
913.0,-0.27948244279674905
913.5,-0.42581821408233955
914.0,0.581029858314819
914.5,0.501420617301285
915.0,-0.8179789428460339
915.5,-0.6128040242437156
916.0,0.963662576992263
916.5,0.16077148952769316
917.0,-2.671722110589999
917.5,-1.5733574201411902
918.0,5.015901926480523
918.5,9.709259264878916
919.0,6.7617885068126355
919.5,0.8337211886137221
920.0,-0.7293437989851337
920.5,1.3454495861047142
921.0,1.775811128105612
921.5,0.17165592633508098
922.0,-0.07638325935290846
922.5,1.085424783056367
923.0,1.0509220006465207
923.5,0.03684609581334741
924.0,0.1733245854160471
924.5,1.0087842739641353
925.0,0.7331538290778211
925.5,-0.005994072570536968
926.0,0.3546364675604608
926.5,0.9892297927651715
927.0,0.5373975268753279
927.5,-0.006838421149607532
928.0,0.5368256317917044
928.5,1.0058195438381978
929.0,0.3892362379481789
929.5,0.028451509036291567
930.0,0.7669342158730059
930.5,1.0639370735755334
931.0,0.2533863714410043
931.5,0.11796504171835531
932.0,1.1312891612001672
932.5,1.2020747187528558
933.0,0.08924370512212988
933.5,0.3424751591709554
934.0,1.94237410085264
934.5,1.6126534485439525
935.0,-0.2696383462712964
935.5,1.324555493372821
936.0,6.866029383391373
936.5,9.10766947447404
937.0,3.837890391311325
937.5,-2.8319512300728635
938.0,-3.589626593112409
938.5,-0.3735087547167477
939.0,0.5998820611161371
939.5,-0.965595615283491
940.0000000000001,-1.1536235537138826
940.5,0.23025773905050628
941.0000000000001,0.3549682676864193
941.5,-0.6510404188946646
942.0000000000001,-0.5026943377088123
942.5,0.4321230732243859
943.0000000000001,0.23883463353098391
943.5,-0.5028591120074024
944.0000000000001,-0.144412475113649
944.5,0.5529467350856065
945.0000000000001,0.15838444032483523
945.5,-0.39492180062663795
946.0000000000001,0.13808913986582017
946.5,0.657776342068696
947.0000000000001,0.09203323183008479
947.5,-0.2848276581157487
948.0000000000001,0.4330970249842578
948.5,0.7823541490229711
949.0000000000001,0.030821024025313816
949.5,-0.13306213243215503
950.0000000000001,0.8390996311773273
950.5,0.9823064702076655
951.0000000000001,-0.032562785552146756
951.5,0.1559871361102061
952.0000000000001,1.6350720346064984
952.5,1.457148601664523
953.0000000000001,-0.11725266016379651
953.5,1.1268956067936275
954.0000000000001,5.03549221907998
954.5,5.00678940237442
955.0000000000001,-1.5564936489507721
955.5,-7.570037488206893
956.0000000000001,-6.416861140357025
956.5,-1.5809643325277203
957.0000000000001,-0.07148930014181958
957.5,-1.751582606966962
958.0000000000001,-1.9759551424498127
958.5,-0.4096979599175856
959.0000000000001,-0.169001437579593
959.5,-1.2229604763311734
960.0,-1.1083157351154143
960.5,-0.10524829800675661
961.0,-0.24645423299833802
961.5,-1.0242365291532534
962.0,-0.6985882747833374
962.5,0.03497165354827758
963.0,-0.3292282757446672
963.5,-0.9197619709242328
964.0,-0.4252983181531117
964.5,0.1161596345149064
965.0,-0.42981530058469436
965.5,-0.8543155141308133
966.0,-0.1903172389080086
966.5,0.17091507771821668
967.0,-0.5679125541476147
967.5,-0.8064003940697706
968.0,0.07317404974402544
968.5,0.2155741607185866
969.0,-0.7943450549167735
969.5,-0.7605391312382723
970.0,0.4948204933424365
970.5,0.270477200510858
971.0,-1.3201619889410012
971.5,-0.6764987239158124
972.0,1.821128820165217
972.5,0.4735635804811287
973.0,-5.931600070004506
973.5,-9.984380807564804
974.0,-6.338064261180457
974.5,-0.08792277757576272
975.0,1.3660254037848298
975.5,-0.9563676481689789
976.0,-1.5131669405623693
976.5,0.08471373615575861
977.0,0.31957434321718264
977.5,-0.8989590798588587
978.0,-0.906053065425859
978.5,0.10585801325657385
979.0,-0.033999805690927434
979.5,-0.8966604766251589
980.0,-0.6440357231426528
980.5,0.094913658101351
981.0,-0.2661497799892275
981.5,-0.9191983231458014
982.0,-0.4846181124277441
982.5,0.0604408177154423
983.0,-0.48216953457021655
983.5,-0.9675015692394677
984.0,-0.3677285415766495
984.5,-0.0053988704172081015
985.0,-0.7414959237607235
985.5,-1.0573362963073896
986.0,-0.2684244746034194
986.5,-0.13061548139945423
987.0,-1.1389945486737996
987.5,-1.2393892113291838
988.0,-0.16630284777568147
988.5,-0.41486496781182414
989.0,-1.997750581597335
989.5,-1.741732973482109
990.0,-1.8696523617339722e-13
990.5,-1.5581251998410974
991.0,-6.667287967694428
991.5,-8.218511712871766
992.0,-2.4550214833455324
992.5,4.183136698648784
993.0,4.510555101046973
993.5,0.8706640841111337
994.0,-0.27458579026800184
994.5,1.2909193409857453
995.0,1.4690431673009356
995.5,0.023801295407626544
996.0,-0.14254332265445022
996.5,0.8671070183659867
997.0,0.7204438951084096
997.5,-0.23880753775872487
998.0,-0.06490635333518201
998.5,0.6818995144394735
999.0,0.3282716825914874
999.5,-0.3827313132599933
1000.0,-1.959059329936894e-13
1000.5,0.560307171564874
1001.0000000000001,0.03488248842405624
1001.5,-0.49387088975550975
1002.0,0.0633334660038298
1002.5,0.45050044614974516
1003.0000000000001,-0.2553461111586151
1003.5000000000001,-0.6112500363751989
1004.0,0.13312408246596358
1004.5,0.31441170108641714
1005.0000000000001,-0.6354587101908923
1005.5000000000001,-0.7833459374092674
1006.0,0.22417011332166228
1006.5,0.0738881819845062
1007.0000000000001,-1.347414185415699
1007.5000000000001,-1.166546057907967
1008.0,0.39708366911052306
