Time (ms),Amplitude
300127.7777777778,0.335
300130.5555555555,0.35
300133.3333333333,0.37
300136.1111111111,0.365
300138.88888888893,0.38
300141.6666666666,0.39
300144.44444444444,0.39
300147.22222222225,0.395
300150.0,0.395
300152.7777777777,0.395
300155.5555555556,0.38
300158.3333333334,0.385
300161.1111111111,0.39
300163.8888888889,0.39
300166.6666666667,0.395
300169.44444444444,0.385
300172.2222222222,0.385
300175.0,0.365
300177.7777777778,0.345
300180.5555555556,0.33
300183.3333333333,0.31
300186.1111111111,0.285
300188.8888888889,0.26
300191.6666666667,0.25
300194.44444444444,0.225
300197.2222222222,0.225
300200.0,0.205
300202.7777777778,0.18
300205.5555555556,0.15
300208.3333333333,0.125
300211.1111111111,0.095
300213.8888888889,0.075
300216.6666666666,0.07
300219.44444444444,0.045
300222.22222222225,0.025
300225.0,-0.005
300227.7777777777,-0.025
300230.5555555556,-0.045
300233.3333333334,-0.06
300236.11111111107,-0.065
300238.8888888889,-0.075
300241.6666666667,-0.07
300244.4444444445,-0.065
300247.2222222222,-0.075
300250.0,-0.09
300252.7777777778,-0.12
300255.5555555555,-0.175
300258.3333333333,-0.29
300261.1111111111,-0.44
300263.88888888893,-0.62
300266.6666666666,-0.83
300269.44444444444,-1.01
300272.22222222225,-1.155
300275.0,-1.275
300277.7777777777,-1.36
300280.5555555556,-1.43
300283.3333333334,-1.48
300286.1111111111,-1.515
300288.8888888889,-1.545
300291.6666666667,-1.555
300294.44444444444,-1.54
300297.2222222222,-1.52
300300.0,-1.485
300302.7777777778,-1.455
300305.5555555556,-1.425
300308.3333333333,-1.375
300311.1111111111,-1.325
300313.8888888889,-1.265
300316.6666666667,-1.195
300319.44444444444,-1.12
300322.2222222222,-1.06
300325.0,-1.0
300327.7777777778,-0.965
300330.5555555556,-0.92
300333.3333333333,-0.865
300336.1111111111,-0.845
300338.8888888889,-0.825
300341.6666666666,-0.82
300344.44444444444,-0.81
300347.22222222225,-0.79
300350.0,-0.77
300352.7777777777,-0.74
300355.5555555556,-0.705
300358.3333333334,-0.64
300361.11111111107,-0.55
300363.8888888889,-0.44
300366.6666666667,-0.335
300369.4444444445,-0.23
300372.2222222222,-0.155
300375.0,-0.115
300377.7777777778,-0.095
300380.5555555555,-0.095
300383.3333333333,-0.09
300386.1111111111,-0.105
300388.88888888893,-0.11
300391.6666666666,-0.095
300394.44444444444,-0.075
300397.22222222225,-0.055
300400.0,-0.02
300402.7777777777,-0.02
300405.5555555556,-0.005
300408.3333333334,0.0
300411.1111111111,-0.005
300413.8888888889,0.005
300416.6666666667,0.01
300419.44444444444,0.025
300422.2222222222,0.045
300425.0,0.075
300427.7777777778,0.095
300430.5555555556,0.11
300433.3333333333,0.135
300436.1111111111,0.135
300438.8888888889,0.145
300441.6666666667,0.15
300444.44444444444,0.155
300447.2222222222,0.175
300450.0,0.18
300452.7777777778,0.215
300455.5555555556,0.235
300458.3333333333,0.25
300461.1111111111,0.255
300463.8888888889,0.275
300466.6666666666,0.29
300469.44444444444,0.305
300472.22222222225,0.335
300475.0,0.365
300477.7777777777,0.385
300480.5555555556,0.405
300483.3333333334,0.415
300486.11111111107,0.425
300488.8888888889,0.425
300491.6666666667,0.455
300494.4444444445,0.49
300497.2222222222,0.505
300500.0,0.53
300502.7777777778,0.53
300505.5555555555,0.525
300508.3333333333,0.5
300511.1111111111,0.48
300513.88888888893,0.46
300516.6666666666,0.425
300519.44444444444,0.395
300522.22222222225,0.39
300525.0,0.375
300527.7777777777,0.365
300530.5555555556,0.34
300533.3333333334,0.32
300536.1111111111,0.275
300538.8888888889,0.25
300541.6666666667,0.205
300544.44444444444,0.16
300547.2222222222,0.135
300550.0,0.09
300552.7777777778,0.07
300555.5555555556,0.035
300558.3333333333,0.02
300561.1111111111,0.005
300563.8888888889,-0.015
300566.6666666667,-0.025
300569.44444444444,-0.035
300572.2222222222,-0.04
300575.0,-0.03
300577.7777777778,-0.04
300580.5555555556,-0.035
300583.3333333333,-0.055
300586.1111111111,-0.095
300588.8888888889,-0.18
300591.6666666666,-0.3
300594.44444444444,-0.445
300597.22222222225,-0.605
300600.0,-0.76
300602.7777777777,-0.89
300605.5555555556,-1.02
300608.3333333334,-1.13
300611.11111111107,-1.215
300613.8888888889,-1.285
300616.6666666667,-1.345
300619.4444444445,-1.385
300622.2222222222,-1.415
300625.0,-1.43
300627.7777777778,-1.415
300630.5555555555,-1.415
300633.3333333333,-1.39
300636.1111111111,-1.365
300638.88888888893,-1.32
300641.6666666666,-1.275
300644.44444444444,-1.22
300647.22222222225,-1.175
300650.0,-1.12
300652.7777777777,-1.05
300655.5555555556,-0.99
300658.3333333334,-0.95
300661.1111111111,-0.915
300663.8888888889,-0.895
300666.6666666667,-0.865
300669.44444444444,-0.845
300672.2222222222,-0.83
300675.0,-0.81
300677.7777777778,-0.785
300680.5555555556,-0.75
300683.3333333333,-0.7
300686.1111111111,-0.67
300688.8888888889,-0.6
300691.6666666667,-0.525
300694.44444444444,-0.44
300697.2222222222,-0.345
300700.0,-0.265
300702.7777777778,-0.19
300705.5555555556,-0.135
300708.3333333333,-0.12
300711.1111111111,-0.125
300713.8888888889,-0.13
300716.6666666666,-0.135
300719.44444444444,-0.125
300722.22222222225,-0.13
300725.0,-0.105
300727.7777777777,-0.09
300730.5555555556,-0.07
300733.3333333334,-0.04
300736.11111111107,-0.025
300738.8888888889,0.0
300741.6666666667,0.015
300744.4444444445,0.015
300747.2222222222,0.03
300750.0,0.03
300752.7777777778,0.05
300755.5555555555,0.055
300758.3333333333,0.08
300761.1111111111,0.085
300763.88888888893,0.115
300766.6666666666,0.125
300769.44444444444,0.125
300772.22222222225,0.15
300775.0,0.165
300777.7777777777,0.175
300780.5555555556,0.195
300783.3333333334,0.215
300786.1111111111,0.24
300788.8888888889,0.24
300791.6666666667,0.255
300794.44444444444,0.28
300797.2222222222,0.29
300800.0,0.31
300802.7777777778,0.32
300805.5555555556,0.34
300808.3333333333,0.355
300811.1111111111,0.365
300813.8888888889,0.355
300816.6666666667,0.365
300819.44444444444,0.355
300822.2222222222,0.355
300825.0,0.36
300827.7777777778,0.375
300830.5555555556,0.38
300833.3333333333,0.38
300836.1111111111,0.365
300838.8888888889,0.36
300841.6666666666,0.335
300844.44444444444,0.31
300847.22222222225,0.285
300850.0,0.26
300852.7777777777,0.24
300855.5555555556,0.22
300858.3333333334,0.215
300861.11111111107,0.205
300863.8888888889,0.195
300866.6666666667,0.17
300869.4444444445,0.15
300872.2222222222,0.12
300875.0,0.095
300877.7777777778,0.055
300880.5555555555,0.035
300883.3333333333,0.01
300886.1111111111,-0.02
300888.88888888893,-0.04
300891.6666666666,-0.055
300894.44444444444,-0.04
300897.22222222225,-0.06
300900.0,-0.07
300902.7777777777,-0.115
300905.5555555556,-0.21
300908.3333333334,-0.35
300911.1111111111,-0.53
300913.8888888889,-0.72
300916.6666666667,-0.905
300919.44444444444,-1.075
300922.2222222222,-1.195
300925.0,-1.275
300927.7777777778,-1.345
300930.5555555556,-1.375
300933.3333333333,-1.405
300936.1111111111,-1.425
300938.8888888889,-1.425
300941.6666666667,-1.405
300944.44444444444,-1.4
300947.2222222222,-1.37
300950.0,-1.35
300952.7777777778,-1.31
300955.5555555556,-1.27
300958.3333333333,-1.23
300961.1111111111,-1.175
300963.8888888889,-1.115
300966.6666666666,-1.055
300969.44444444444,-0.995
300972.22222222225,-0.945
300975.0,-0.91
300977.7777777777,-0.89
300980.5555555556,-0.88
300983.3333333334,-0.865
300986.11111111107,-0.855
300988.8888888889,-0.82
300991.6666666667,-0.8
300994.4444444445,-0.78
300997.2222222222,-0.74
301000.0,-0.705
301002.7777777778,-0.665
301005.5555555555,-0.635
301008.3333333333,-0.575
301011.1111111111,-0.515
301013.88888888893,-0.455
301016.6666666666,-0.37
301019.44444444444,-0.305
301022.22222222225,-0.24
301025.0,-0.175
301027.7777777777,-0.15
301030.5555555556,-0.13
301033.3333333334,-0.1
301036.1111111111,-0.09
301038.8888888889,-0.075
301041.6666666667,-0.065
301044.44444444444,-0.06
301047.2222222222,-0.06
301050.0,-0.055
301052.7777777778,-0.05
301055.5555555556,-0.035
301058.3333333333,-0.015
301061.1111111111,0.005
301063.8888888889,0.03
301066.6666666667,0.06
301069.44444444444,0.065
301072.2222222222,0.095
301075.0,0.115
301077.7777777778,0.125
301080.5555555556,0.14
301083.3333333333,0.15
301086.1111111111,0.165
301088.8888888889,0.18
301091.6666666666,0.21
301094.44444444444,0.235
301097.22222222225,0.27
301100.0,0.3
301102.7777777777,0.32
301105.5555555556,0.33
301108.3333333334,0.33
301111.11111111107,0.325
301113.8888888889,0.34
301116.6666666667,0.35
301119.4444444445,0.375
301122.2222222222,0.39
301125.0,0.405
301127.7777777778,0.42
301130.5555555555,0.44
301133.3333333333,0.44
301136.1111111111,0.44
301138.88888888893,0.44
301141.6666666666,0.44
301144.44444444444,0.425
301147.22222222225,0.41
301150.0,0.405
301152.7777777777,0.39
301155.5555555556,0.365
301158.3333333334,0.37
301161.1111111111,0.36
301163.8888888889,0.345
301166.6666666667,0.34
301169.44444444444,0.315
301172.2222222222,0.305
301175.0,0.27
301177.7777777778,0.245
301180.5555555556,0.215
301183.3333333333,0.18
301186.1111111111,0.17
301188.8888888889,0.13
301191.6666666667,0.125
301194.44444444444,0.1
301197.2222222222,0.095
301200.0,0.075
301202.7777777778,0.06
301205.5555555556,0.03
301208.3333333333,-0.01
301211.1111111111,-0.025
301213.8888888889,-0.06
301216.6666666666,-0.08
301219.44444444444,-0.12
301222.22222222225,-0.13
301225.0,-0.135
301227.7777777777,-0.14
301230.5555555556,-0.145
301233.3333333334,-0.14
301236.11111111107,-0.14
301238.8888888889,-0.145
301241.6666666667,-0.15
301244.4444444445,-0.14
301247.2222222222,-0.15
301250.0,-0.15
301252.7777777778,-0.17
301255.5555555555,-0.22
301258.3333333333,-0.3
301261.1111111111,-0.425
301263.88888888893,-0.57
301266.6666666666,-0.72
301269.44444444444,-0.88
301272.22222222225,-1.01
301275.0,-1.12
301277.7777777777,-1.215
301280.5555555556,-1.295
301283.3333333334,-1.35
301286.1111111111,-1.38
301288.8888888889,-1.415
301291.6666666667,-1.41
301294.44444444444,-1.395
301297.2222222222,-1.38
301300.0,-1.35
301302.7777777778,-1.325
301305.5555555556,-1.285
301308.3333333333,-1.255
301311.1111111111,-1.215
301313.8888888889,-1.175
301316.6666666667,-1.14
301319.44444444444,-1.075
301322.2222222222,-1.03
301325.0,-0.97
301327.7777777778,-0.935
301330.5555555556,-0.91
301333.3333333333,-0.895
301336.1111111111,-0.875
301338.8888888889,-0.84
301341.6666666666,-0.805
301344.44444444444,-0.79
301347.22222222225,-0.76
301350.0,-0.74
301352.7777777777,-0.72
301355.5555555556,-0.69
301358.3333333334,-0.655
301361.11111111107,-0.6
301363.8888888889,-0.53
301366.6666666667,-0.445
301369.4444444445,-0.36
301372.2222222222,-0.29
301375.0,-0.235
301377.7777777778,-0.185
301380.5555555555,-0.145
301383.3333333333,-0.125
301386.1111111111,-0.11
301388.88888888893,-0.1
301391.6666666666,-0.075
301394.44444444444,-0.055
301397.22222222225,-0.05
301400.0,-0.02
301402.7777777777,-0.005
301405.5555555556,0.025
301408.3333333334,0.045
301411.1111111111,0.05
301413.8888888889,0.075
301416.6666666667,0.075
301419.44444444444,0.085
301422.2222222222,0.095
301425.0,0.115
301427.7777777778,0.14
301430.5555555556,0.155
301433.3333333333,0.175
301436.1111111111,0.2
301438.8888888889,0.22
301441.6666666667,0.24
301444.44444444444,0.26
301447.2222222222,0.26
301450.0,0.27
301452.7777777778,0.275
301455.5555555556,0.3
301458.3333333333,0.305
301461.1111111111,0.345
301463.8888888889,0.365
301466.6666666666,0.41
301469.44444444444,0.43
301472.22222222225,0.445
301475.0,0.455
301477.7777777777,0.455
301480.5555555556,0.46
301483.3333333334,0.46
301486.11111111107,0.46
301488.8888888889,0.47
301491.6666666667,0.475
301494.4444444445,0.47
301497.2222222222,0.47
301500.0,0.47
301502.7777777778,0.465
301505.5555555555,0.45
301508.3333333333,0.435
301511.1111111111,0.42
301513.88888888893,0.395
301516.6666666666,0.355
301519.44444444444,0.33
301522.22222222225,0.315
301525.0,0.29
301527.7777777777,0.28
301530.5555555556,0.265
301533.3333333334,0.255
301536.1111111111,0.24
301538.8888888889,0.225
301541.6666666667,0.195
301544.44444444444,0.18
301547.2222222222,0.14
301550.0,0.105
301552.7777777778,0.09
301555.5555555556,0.04
301558.3333333333,0.03
301561.1111111111,0.01
301563.8888888889,0.0
301566.6666666667,-0.005
301569.44444444444,-0.02
301572.2222222222,-0.02
301575.0,-0.055
301577.7777777778,-0.075
301580.5555555556,-0.1
301583.3333333333,-0.13
301586.1111111111,-0.155
301588.8888888889,-0.175
301591.6666666666,-0.19
301594.44444444444,-0.19
301597.22222222225,-0.2
301600.0,-0.2
301602.7777777777,-0.215
301605.5555555556,-0.225
301608.3333333334,-0.24
301611.11111111107,-0.27
301613.8888888889,-0.29
301616.6666666667,-0.31
301619.4444444445,-0.32
301622.2222222222,-0.325
301625.0,-0.33
301627.7777777778,-0.34
301630.5555555555,-0.335
301633.3333333333,-0.345
301636.1111111111,-0.335
301638.88888888893,-0.34
301641.6666666666,-0.35
301644.44444444444,-0.36
301647.22222222225,-0.37
301650.0,-0.36
301652.7777777777,-0.375
301655.5555555556,-0.37
301658.3333333334,-0.375
301661.1111111111,-0.375
301663.8888888889,-0.37
301666.6666666667,-0.375
301669.44444444444,-0.375
301672.2222222222,-0.37
301675.0,-0.365
301677.7777777778,-0.38
301680.5555555556,-0.39
301683.3333333333,-0.41
301686.1111111111,-0.42
301688.8888888889,-0.425
301691.6666666667,-0.415
301694.44444444444,-0.41
301697.2222222222,-0.4
301700.0,-0.39
301702.7777777778,-0.39
301705.5555555556,-0.39
301708.3333333333,-0.4
301711.1111111111,-0.4
301713.8888888889,-0.41
301716.6666666666,-0.415
301719.44444444444,-0.41
301722.22222222225,-0.395
301725.0,-0.38
301727.7777777777,-0.375
301730.5555555556,-0.37
301733.3333333334,-0.365
301736.11111111107,-0.355
301738.8888888889,-0.35
301741.6666666667,-0.35
301744.4444444445,-0.34
301747.2222222222,-0.345
301750.0,-0.365
301752.7777777778,-0.37
301755.5555555555,-0.385
301758.3333333333,-0.395
301761.1111111111,-0.39
301763.88888888893,-0.39
301766.6666666666,-0.385
301769.44444444444,-0.38
301772.22222222225,-0.375
301775.0,-0.375
301777.7777777777,-0.385
301780.5555555556,-0.4
301783.3333333334,-0.41
301786.1111111111,-0.43
301788.8888888889,-0.45
301791.6666666667,-0.45
301794.44444444444,-0.445
301797.2222222222,-0.44
301800.0,-0.445
301802.7777777778,-0.445
301805.5555555556,-0.445
301808.3333333333,-0.45
301811.1111111111,-0.46
301813.8888888889,-0.47
301816.6666666667,-0.49
301819.44444444444,-0.485
301822.2222222222,-0.485
301825.0,-0.485
301827.7777777778,-0.475
301830.5555555556,-0.45
301833.3333333333,-0.445
301836.1111111111,-0.445
301838.8888888889,-0.45
301841.6666666666,-0.45
301844.44444444444,-0.455
301847.22222222225,-0.47
301850.0,-0.485
301852.7777777777,-0.49
301855.5555555556,-0.48
301858.3333333334,-0.455
301861.11111111107,-0.395
301863.8888888889,-0.31
301866.6666666667,-0.2
301869.4444444445,-0.055
301872.2222222222,0.105
301875.0,0.265
301877.7777777778,0.415
301880.5555555555,0.515
301883.3333333333,0.565
301886.1111111111,0.505
301888.88888888893,0.355
301891.6666666666,0.14
301894.44444444444,-0.1
301897.22222222225,-0.295
301900.0,-0.425
301902.7777777777,-0.48
301905.5555555556,-0.475
301908.3333333334,-0.445
301911.1111111111,-0.41
301913.8888888889,-0.39
301916.6666666667,-0.385
301919.44444444444,-0.385
301922.2222222222,-0.405
301925.0,-0.41
301927.7777777778,-0.425
301930.5555555556,-0.44
301933.3333333333,-0.435
301936.1111111111,-0.43
301938.8888888889,-0.425
301941.6666666667,-0.415
301944.44444444444,-0.435
301947.2222222222,-0.435
301950.0,-0.45
301952.7777777778,-0.46
301955.5555555556,-0.465
301958.3333333333,-0.46
301961.1111111111,-0.46
301963.8888888889,-0.445
301966.6666666666,-0.435
301969.44444444444,-0.44
301972.22222222225,-0.445
301975.0,-0.445
301977.7777777777,-0.455
301980.5555555556,-0.47
301983.3333333334,-0.475
301986.11111111107,-0.47
301988.8888888889,-0.465
301991.6666666667,-0.46
301994.4444444445,-0.46
301997.2222222222,-0.45
302000.0,-0.445
302002.7777777778,-0.44
302005.5555555555,-0.435
302008.3333333333,-0.445
302011.1111111111,-0.455
302013.88888888893,-0.455
302016.6666666666,-0.465
302019.44444444444,-0.455
302022.22222222225,-0.475
302025.0,-0.46
302027.7777777777,-0.46
302030.5555555556,-0.44
302033.3333333334,-0.44
302036.1111111111,-0.445
302038.8888888889,-0.445
302041.6666666667,-0.445
302044.44444444444,-0.45
302047.2222222222,-0.465
302050.0,-0.47
302052.7777777778,-0.475
302055.5555555556,-0.485
302058.3333333333,-0.49
302061.1111111111,-0.47
302063.8888888889,-0.465
302066.6666666667,-0.44
302069.44444444444,-0.44
302072.2222222222,-0.44
302075.0,-0.445
302077.7777777778,-0.445
302080.5555555556,-0.45
302083.3333333333,-0.47
302086.1111111111,-0.48
302088.8888888889,-0.48
302091.6666666666,-0.47
302094.44444444444,-0.455
302097.22222222225,-0.45
302100.0,-0.43
302102.7777777777,-0.425
302105.5555555556,-0.415
302108.3333333334,-0.415
302111.11111111107,-0.42
302113.8888888889,-0.42
302116.6666666667,-0.42
302119.4444444445,-0.425
302122.2222222222,-0.415
302125.0,-0.4
302127.7777777778,-0.385
302130.5555555555,-0.36
302133.3333333333,-0.34
302136.1111111111,-0.335
302138.88888888893,-0.33
302141.6666666666,-0.335
302144.44444444444,-0.34
302147.22222222225,-0.33
302150.0,-0.33
302152.7777777777,-0.315
302155.5555555556,-0.315
302158.3333333334,-0.31
302161.1111111111,-0.29
302163.8888888889,-0.28
302166.6666666667,-0.265
302169.44444444444,-0.255
302172.2222222222,-0.245
302175.0,-0.25
302177.7777777778,-0.27
302180.5555555556,-0.265
302183.3333333333,-0.265
302186.1111111111,-0.27
302188.8888888889,-0.26
302191.6666666667,-0.26
302194.44444444444,-0.25
302197.2222222222,-0.25
302200.0,-0.25
302202.7777777778,-0.265
302205.5555555556,-0.265
302208.3333333333,-0.26
302211.1111111111,-0.28
302213.8888888889,-0.29
302216.6666666666,-0.3
302219.44444444444,-0.305
302222.22222222225,-0.315
302225.0,-0.325
302227.7777777777,-0.33
302230.5555555556,-0.335
302233.3333333334,-0.33
302236.11111111107,-0.325
302238.8888888889,-0.33
302241.6666666667,-0.34
302244.4444444445,-0.355
302247.2222222222,-0.38
302250.0,-0.375
302252.7777777778,-0.38
302255.5555555555,-0.38
302258.3333333333,-0.38
302261.1111111111,-0.37
302263.88888888893,-0.37
302266.6666666666,-0.37
302269.44444444444,-0.375
302272.22222222225,-0.38
302275.0,-0.39
302277.7777777777,-0.405
302280.5555555556,-0.415
302283.3333333334,-0.43
302286.1111111111,-0.42
302288.8888888889,-0.415
302291.6666666667,-0.405
302294.44444444444,-0.395
302297.2222222222,-0.395
302300.0,-0.405
302302.7777777778,-0.41
302305.5555555556,-0.41
302308.3333333333,-0.405
302311.1111111111,-0.405
302313.8888888889,-0.405
302316.6666666667,-0.4
302319.44444444444,-0.395
302322.2222222222,-0.4
302325.0,-0.405
302327.7777777778,-0.4
302330.5555555556,-0.4
302333.3333333333,-0.395
302336.1111111111,-0.395
302338.8888888889,-0.4
302341.6666666666,-0.39
302344.44444444444,-0.405
302347.22222222225,-0.405
302350.0,-0.4
302352.7777777777,-0.405
302355.5555555556,-0.4
302358.3333333334,-0.39
302361.11111111107,-0.37
302363.8888888889,-0.36
302366.6666666667,-0.35
302369.4444444445,-0.345
302372.2222222222,-0.34
302375.0,-0.35
302377.7777777778,-0.355
302380.5555555555,-0.365
302383.3333333333,-0.385
302386.1111111111,-0.375
302388.88888888893,-0.37
302391.6666666666,-0.365
302394.44444444444,-0.355
302397.22222222225,-0.34
302400.0,-0.34
302402.7777777777,-0.335
302405.5555555556,-0.35
302408.3333333334,-0.35
302411.1111111111,-0.35
302413.8888888889,-0.365
302416.6666666667,-0.38
302419.44444444444,-0.37
302422.2222222222,-0.39
302425.0,-0.39
302427.7777777778,-0.38
302430.5555555556,-0.38
302433.3333333333,-0.38
302436.1111111111,-0.38
302438.8888888889,-0.38
302441.6666666667,-0.395
302444.44444444444,-0.415
302447.2222222222,-0.415
302450.0,-0.44
302452.7777777778,-0.44
302455.5555555556,-0.455
302458.3333333333,-0.45
302461.1111111111,-0.455
302463.8888888889,-0.44
302466.6666666666,-0.43
302469.44444444444,-0.425
302472.22222222225,-0.415
302475.0,-0.405
302477.7777777777,-0.41
302480.5555555556,-0.42
302483.3333333334,-0.42
302486.11111111107,-0.42
302488.8888888889,-0.43
302491.6666666667,-0.44
302494.4444444445,-0.435
302497.2222222222,-0.43
302500.0,-0.43
302502.7777777778,-0.43
302505.5555555555,-0.405
302508.3333333333,-0.37
302511.1111111111,-0.31
302513.88888888893,-0.225
302516.6666666666,-0.12
302519.44444444444,0.02
302522.22222222225,0.18
302525.0,0.365
302527.7777777777,0.535
302530.5555555556,0.645
302533.3333333334,0.675
302536.1111111111,0.585
302538.8888888889,0.43
302541.6666666667,0.215
302544.44444444444,-0.01
302547.2222222222,-0.2
302550.0,-0.335
302552.7777777778,-0.38
302555.5555555556,-0.395
302558.3333333333,-0.37
302561.1111111111,-0.34
302563.8888888889,-0.325
302566.6666666667,-0.325
302569.44444444444,-0.325
302572.2222222222,-0.325
302575.0,-0.335
302577.7777777778,-0.34
302580.5555555556,-0.35
302583.3333333333,-0.37
302586.1111111111,-0.39
302588.8888888889,-0.4
302591.6666666666,-0.41
302594.44444444444,-0.405
302597.22222222225,-0.405
302600.0,-0.395
302602.7777777777,-0.4
302605.5555555556,-0.39
302608.3333333334,-0.4
302611.11111111107,-0.41
302613.8888888889,-0.4
302616.6666666667,-0.405
302619.4444444445,-0.405
302622.2222222222,-0.41
302625.0,-0.405
302627.7777777778,-0.405
302630.5555555555,-0.395
302633.3333333333,-0.39
302636.1111111111,-0.39
302638.88888888893,-0.4
302641.6666666666,-0.4
302644.44444444444,-0.41
302647.22222222225,-0.42
302650.0,-0.425
302652.7777777777,-0.43
302655.5555555556,-0.425
302658.3333333334,-0.415
302661.1111111111,-0.41
302663.8888888889,-0.39
302666.6666666667,-0.39
302669.44444444444,-0.39
302672.2222222222,-0.39
302675.0,-0.38
302677.7777777778,-0.39
302680.5555555556,-0.39
302683.3333333333,-0.395
302686.1111111111,-0.4
302688.8888888889,-0.41
302691.6666666667,-0.4
302694.44444444444,-0.405
302697.2222222222,-0.395
302700.0,-0.385
302702.7777777778,-0.375
302705.5555555556,-0.385
302708.3333333333,-0.39
302711.1111111111,-0.395
302713.8888888889,-0.4
302716.6666666666,-0.41
302719.44444444444,-0.4
302722.22222222225,-0.395
302725.0,-0.385
302727.7777777777,-0.385
302730.5555555556,-0.38
302733.3333333334,-0.385
302736.11111111107,-0.4
302738.8888888889,-0.405
302741.6666666667,-0.41
302744.4444444445,-0.41
302747.2222222222,-0.415
302750.0,-0.41
302752.7777777778,-0.41
302755.5555555555,-0.405
302758.3333333333,-0.405
302761.1111111111,-0.4
302763.88888888893,-0.4
302766.6666666666,-0.395
302769.44444444444,-0.38
302772.22222222225,-0.37
302775.0,-0.365
302777.7777777777,-0.365
302780.5555555556,-0.37
302783.3333333334,-0.37
302786.1111111111,-0.355
302788.8888888889,-0.355
302791.6666666667,-0.34
302794.44444444444,-0.325
302797.2222222222,-0.305
302800.0,-0.305
302802.7777777778,-0.3
302805.5555555556,-0.295
302808.3333333333,-0.29
302811.1111111111,-0.28
302813.8888888889,-0.275
302816.6666666667,-0.27
302819.44444444444,-0.265
302822.2222222222,-0.255
302825.0,-0.25
302827.7777777778,-0.24
302830.5555555556,-0.25
302833.3333333333,-0.23
302836.1111111111,-0.225
302838.8888888889,-0.225
302841.6666666666,-0.225
302844.44444444444,-0.23
302847.22222222225,-0.235
302850.0,-0.26
302852.7777777777,-0.27
302855.5555555556,-0.275
302858.3333333334,-0.285
302861.11111111107,-0.285
302863.8888888889,-0.29
302866.6666666667,-0.29
302869.4444444445,-0.29
302872.2222222222,-0.305
302875.0,-0.31
302877.7777777778,-0.31
302880.5555555555,-0.325
302883.3333333333,-0.325
302886.1111111111,-0.34
302888.88888888893,-0.33
302891.6666666666,-0.33
302894.44444444444,-0.325
302897.22222222225,-0.32
302900.0,-0.315
302902.7777777777,-0.325
302905.5555555556,-0.325
302908.3333333334,-0.325
302911.1111111111,-0.315
302913.8888888889,-0.34
302916.6666666667,-0.345
302919.44444444444,-0.35
302922.2222222222,-0.355
302925.0,-0.355
302927.7777777778,-0.36
302930.5555555556,-0.37
302933.3333333333,-0.36
302936.1111111111,-0.35
302938.8888888889,-0.345
302941.6666666667,-0.35
302944.44444444444,-0.365
302947.2222222222,-0.38
302950.0,-0.395
302952.7777777778,-0.39
302955.5555555556,-0.38
302958.3333333333,-0.37
302961.1111111111,-0.365
302963.8888888889,-0.36
302966.6666666666,-0.355
302969.44444444444,-0.37
302972.22222222225,-0.37
302975.0,-0.38
302977.7777777777,-0.39
302980.5555555556,-0.38
302983.3333333334,-0.37
302986.11111111107,-0.375
302988.8888888889,-0.38
302991.6666666667,-0.375
302994.4444444445,-0.38
302997.2222222222,-0.38
303000.0,-0.365
303002.7777777778,-0.355
303005.5555555555,-0.34
303008.3333333333,-0.33
303011.1111111111,-0.335
303013.88888888893,-0.34
303016.6666666666,-0.345
303019.44444444444,-0.35
303022.22222222225,-0.36
303025.0,-0.365
303027.7777777777,-0.35
303030.5555555556,-0.35
303033.3333333334,-0.33
303036.1111111111,-0.315
303038.8888888889,-0.31
303041.6666666667,-0.3
303044.44444444444,-0.29
303047.2222222222,-0.285
303050.0,-0.28
303052.7777777778,-0.305
303055.5555555556,-0.3
303058.3333333333,-0.305
303061.1111111111,-0.31
303063.8888888889,-0.31
303066.6666666667,-0.305
303069.44444444444,-0.305
303072.2222222222,-0.3
303075.0,-0.305
303077.7777777778,-0.32
303080.5555555556,-0.34
303083.3333333333,-0.35
303086.1111111111,-0.345
303088.8888888889,-0.355
303091.6666666666,-0.355
303094.44444444444,-0.35
303097.22222222225,-0.365
303100.0,-0.36
303102.7777777777,-0.365
303105.5555555556,-0.37
303108.3333333334,-0.365
303111.11111111107,-0.375
303113.8888888889,-0.38
303116.6666666667,-0.39
303119.4444444445,-0.41
303122.2222222222,-0.415
303125.0,-0.41
303127.7777777778,-0.41
303130.5555555555,-0.4
303133.3333333333,-0.38
303136.1111111111,-0.37
303138.88888888893,-0.365
303141.6666666666,-0.365
303144.44444444444,-0.36
303147.22222222225,-0.35
303150.0,-0.345
303152.7777777777,-0.31
303155.5555555556,-0.275
303158.3333333334,-0.23
303161.1111111111,-0.185
303163.8888888889,-0.175
303166.6666666667,-0.165
303169.44444444444,-0.195
303172.2222222222,-0.27
303175.0,-0.375
303177.7777777778,-0.475
303180.5555555556,-0.545
303183.3333333333,-0.59
303186.1111111111,-0.6
303188.8888888889,-0.605
303191.6666666667,-0.6
303194.44444444444,-0.635
303197.2222222222,-0.66
303200.0,-0.695
303202.7777777778,-0.72
303205.5555555556,-0.71
303208.3333333333,-0.685
303211.1111111111,-0.645
303213.8888888889,-0.58
303216.6666666666,-0.52
303219.44444444444,-0.465
303222.22222222225,-0.425
303225.0,-0.385
303227.7777777777,-0.35
303230.5555555556,-0.32
303233.3333333334,-0.31
303236.11111111107,-0.3
303238.8888888889,-0.3
303241.6666666667,-0.295
303244.4444444445,-0.295
303247.2222222222,-0.29
303250.0,-0.3
