Time (ms),Amplitude
1572933.3333333335,-0.61
1572936.1111111112,-0.63
1572938.8888888888,-0.635
1572941.6666666665,-0.64
1572944.4444444445,-0.61
1572947.2222222222,-0.6
1572950.0,-0.595
1572952.7777777778,-0.605
1572955.5555555555,-0.61
1572958.3333333333,-0.605
1572961.1111111112,-0.61
1572963.888888889,-0.58
1572966.6666666667,-0.585
1572969.4444444445,-0.585
1572972.2222222222,-0.58
1572975.0,-0.575
1572977.777777778,-0.52
1572980.5555555555,-0.51
1572983.3333333333,-0.49
1572986.111111111,-0.49
1572988.8888888888,-0.47
1572991.6666666665,-0.44
1572994.4444444445,-0.415
1572997.2222222222,-0.375
1573000.0,-0.37
1573002.7777777778,-0.345
1573005.5555555555,-0.315
1573008.3333333335,-0.285
1573011.1111111112,-0.225
1573013.888888889,-0.185
1573016.6666666667,-0.165
1573019.4444444445,-0.145
1573022.222222222,-0.125
1573025.0,-0.095
1573027.7777777778,-0.08
1573030.5555555555,-0.055
1573033.3333333333,-0.035
1573036.111111111,-0.025
1573038.8888888888,-0.01
1573041.6666666667,-0.005
1573044.4444444445,0.02
1573047.2222222222,0.045
1573050.0,0.065
1573052.7777777778,0.07
1573055.5555555555,0.1
1573058.3333333335,0.14
1573061.1111111112,0.17
1573063.8888888888,0.19
1573066.6666666665,0.2
1573069.4444444445,0.185
1573072.2222222222,0.21
1573075.0,0.24
1573077.7777777778,0.285
1573080.5555555555,0.32
1573083.3333333333,0.345
1573086.1111111112,0.355
1573088.888888889,0.365
1573091.6666666667,0.385
1573094.4444444445,0.4
1573097.2222222222,0.385
1573100.0,0.355
1573102.777777778,0.29
1573105.5555555555,0.235
1573108.3333333333,0.2
1573111.111111111,0.175
1573113.8888888888,0.165
1573116.6666666665,0.15
1573119.4444444445,0.145
1573122.2222222222,0.12
1573125.0,0.11
1573127.7777777778,0.12
1573130.5555555555,0.1
1573133.3333333335,0.065
1573136.1111111112,0.035
1573138.888888889,0.0
1573141.6666666667,-0.015
1573144.4444444445,-0.03
1573147.222222222,-0.055
1573150.0,-0.105
1573152.7777777778,-0.135
1573155.5555555555,-0.155
1573158.3333333333,-0.175
1573161.111111111,-0.185
1573163.8888888888,-0.215
1573166.6666666667,-0.265
1573169.4444444445,-0.285
1573172.2222222222,-0.315
1573175.0,-0.31
1573177.7777777778,-0.34
1573180.5555555555,-0.385
1573183.3333333335,-0.44
1573186.1111111112,-0.495
1573188.8888888888,-0.535
1573191.6666666665,-0.555
1573194.4444444445,-0.545
1573197.2222222222,-0.55
1573200.0,-0.565
1573202.7777777778,-0.59
1573205.5555555555,-0.62
1573208.3333333333,-0.62
1573211.1111111112,-0.605
1573213.888888889,-0.605
1573216.6666666667,-0.63
1573219.4444444445,-0.67
1573222.2222222222,-0.655
1573225.0,-0.645
1573227.777777778,-0.635
1573230.5555555555,-0.625
1573233.3333333333,-0.615
1573236.111111111,-0.605
1573238.8888888888,-0.59
1573241.6666666665,-0.56
1573244.4444444445,-0.565
1573247.2222222222,-0.565
1573250.0,-0.56
1573252.7777777778,-0.545
1573255.5555555555,-0.545
1573258.3333333335,-0.49
1573261.1111111112,-0.45
1573263.888888889,-0.44
1573266.6666666667,-0.42
1573269.4444444445,-0.43
1573272.222222222,-0.43
1573275.0,-0.41
1573277.7777777778,-0.375
1573280.5555555555,-0.35
1573283.3333333333,-0.34
1573286.111111111,-0.335
1573288.8888888888,-0.33
1573291.6666666667,-0.29
1573294.4444444445,-0.275
1573297.2222222222,-0.265
1573300.0,-0.26
1573302.7777777778,-0.24
1573305.5555555555,-0.215
1573308.3333333335,-0.195
1573311.1111111112,-0.18
1573313.8888888888,-0.17
1573316.6666666665,-0.16
1573319.4444444445,-0.13
1573322.2222222222,-0.105
1573325.0,-0.075
1573327.7777777778,-0.045
1573330.5555555555,-0.01
1573333.3333333333,0.005
1573336.1111111112,0.005
1573338.888888889,0.0
1573341.6666666667,0.04
1573344.4444444445,0.085
1573347.2222222222,0.1
1573350.0,0.095
1573352.777777778,0.08
1573355.5555555555,0.075
1573358.3333333333,0.105
1573361.111111111,0.125
1573363.8888888888,0.155
1573366.6666666665,0.17
1573369.4444444445,0.19
1573372.2222222222,0.205
1573375.0,0.215
1573377.7777777778,0.22
1573380.5555555555,0.17
1573383.3333333335,0.12
1573386.1111111112,0.055
1573388.888888889,0.02
1573391.6666666667,0.005
1573394.4444444445,-0.005
1573397.222222222,0.0
1573400.0,-0.01
1573402.7777777778,-0.005
1573405.5555555555,0.005
1573408.3333333333,0.0
1573411.111111111,-0.035
1573413.8888888888,-0.065
1573416.6666666667,-0.11
1573419.4444444445,-0.155
1573422.2222222222,-0.19
1573425.0,-0.22
1573427.7777777778,-0.235
1573430.5555555555,-0.245
1573433.3333333335,-0.24
1573436.1111111112,-0.26
1573438.8888888888,-0.295
1573441.6666666665,-0.31
1573444.4444444445,-0.305
1573447.2222222222,-0.325
1573450.0,-0.365
1573452.7777777778,-0.4
1573455.5555555555,-0.45
1573458.3333333333,-0.46
1573461.1111111112,-0.48
1573463.888888889,-0.49
1573466.6666666667,-0.515
1573469.4444444445,-0.54
1573472.2222222222,-0.565
1573475.0,-0.575
1573477.777777778,-0.57
1573480.5555555555,-0.575
1573483.3333333333,-0.6
1573486.111111111,-0.58
1573488.8888888888,-0.6
1573491.6666666665,-0.605
1573494.4444444445,-0.61
1573497.2222222222,-0.615
1573500.0,-0.625
1573502.7777777778,-0.64
1573505.5555555555,-0.655
1573508.3333333335,-0.65
1573511.1111111112,-0.63
1573513.888888889,-0.625
1573516.6666666667,-0.615
1573519.4444444445,-0.61
1573522.222222222,-0.595
1573525.0,-0.585
1573527.7777777778,-0.58
1573530.5555555555,-0.585
1573533.3333333333,-0.56
1573536.111111111,-0.55
1573538.8888888888,-0.53
1573541.6666666667,-0.515
1573544.4444444445,-0.495
1573547.2222222222,-0.47
1573550.0,-0.45
1573552.7777777778,-0.435
1573555.5555555555,-0.425
1573558.3333333335,-0.39
1573561.1111111112,-0.36
1573563.8888888888,-0.35
1573566.6666666665,-0.33
1573569.4444444445,-0.305
1573572.2222222222,-0.3
1573575.0,-0.295
1573577.7777777778,-0.285
1573580.5555555555,-0.29
1573583.3333333333,-0.285
1573586.1111111112,-0.29
1573588.888888889,-0.285
1573591.6666666667,-0.25
1573594.4444444445,-0.23
1573597.2222222222,-0.22
1573600.0,-0.21
1573602.777777778,-0.195
1573605.5555555555,-0.155
1573608.3333333333,-0.12
1573611.111111111,-0.105
1573613.8888888888,-0.1
1573616.6666666665,-0.095
1573619.4444444445,-0.08
1573622.2222222222,-0.065
1573625.0,-0.045
1573627.7777777778,-0.01
1573630.5555555555,0.005
1573633.3333333335,0.01
1573636.1111111112,0.025
1573638.888888889,0.045
1573641.6666666667,0.09
1573644.4444444445,0.11
1573647.222222222,0.115
1573650.0,0.1
1573652.7777777778,0.08
1573655.5555555555,0.04
1573658.3333333333,0.015
1573661.111111111,-0.015
1573663.8888888888,-0.02
1573666.6666666667,-0.065
1573669.4444444445,-0.08
1573672.2222222222,-0.08
1573675.0,-0.04
1573677.7777777778,-0.02
1573680.5555555555,-0.04
1573683.3333333335,-0.07
1573686.1111111112,-0.125
1573688.8888888888,-0.165
1573691.6666666665,-0.175
1573694.4444444445,-0.205
1573697.2222222222,-0.25
1573700.0,-0.27
1573702.7777777778,-0.28
1573705.5555555555,-0.29
1573708.3333333333,-0.29
1573711.1111111112,-0.3
1573713.888888889,-0.315
1573716.6666666667,-0.355
1573719.4444444445,-0.385
1573722.2222222222,-0.375
1573725.0,-0.37
1573727.777777778,-0.385
1573730.5555555555,-0.4
1573733.3333333333,-0.435
1573736.111111111,-0.48
1573738.8888888888,-0.495
1573741.6666666665,-0.495
1573744.4444444445,-0.5
1573747.2222222222,-0.505
1573750.0,-0.545
1573752.7777777778,-0.555
1573755.5555555555,-0.57
1573758.3333333335,-0.565
1573761.1111111112,-0.555
1573763.888888889,-0.57
1573766.6666666667,-0.605
1573769.4444444445,-0.64
1573772.222222222,-0.655
1573775.0,-0.63
1573777.7777777778,-0.61
1573780.5555555555,-0.58
1573783.3333333333,-0.58
1573786.111111111,-0.565
1573788.8888888888,-0.56
1573791.6666666667,-0.555
1573794.4444444445,-0.56
1573797.2222222222,-0.56
1573800.0,-0.54
1573802.7777777778,-0.52
1573805.5555555555,-0.535
1573808.3333333335,-0.53
1573811.1111111112,-0.51
1573813.8888888888,-0.49
1573816.6666666665,-0.465
1573819.4444444445,-0.43
1573822.2222222222,-0.41
1573825.0,-0.355
1573827.7777777778,-0.325
1573830.5555555555,-0.335
1573833.3333333333,-0.355
1573836.1111111112,-0.34
1573838.888888889,-0.305
1573841.6666666667,-0.27
1573844.4444444445,-0.255
1573847.2222222222,-0.25
1573850.0,-0.24
1573852.777777778,-0.235
1573855.5555555555,-0.235
1573858.3333333333,-0.21
1573861.111111111,-0.175
1573863.8888888888,-0.14
1573866.6666666665,-0.125
1573869.4444444445,-0.135
1573872.2222222222,-0.12
1573875.0,-0.09
1573877.7777777778,-0.075
1573880.5555555555,-0.07
1573883.3333333335,-0.075
1573886.1111111112,-0.065
1573888.888888889,-0.03
1573891.6666666667,-0.005
1573894.4444444445,0.015
1573897.222222222,0.005
1573900.0,-0.005
1573902.7777777778,0.0
1573905.5555555555,0.01
1573908.3333333333,0.045
1573911.111111111,0.055
1573913.8888888888,0.09
1573916.6666666667,0.11
1573919.4444444445,0.125
1573922.2222222222,0.12
1573925.0,0.11
1573927.7777777778,0.08
1573930.5555555555,0.015
1573933.3333333335,-0.035
1573936.1111111112,-0.065
1573938.8888888888,-0.09
1573941.6666666665,-0.1
1573944.4444444445,-0.1
1573947.2222222222,-0.105
1573950.0,-0.125
1573952.7777777778,-0.135
1573955.5555555555,-0.115
1573958.3333333333,-0.11
1573961.1111111112,-0.115
1573963.888888889,-0.15
1573966.6666666667,-0.205
1573969.4444444445,-0.24
1573972.2222222222,-0.255
1573975.0,-0.23
1573977.777777778,-0.21
1573980.5555555555,-0.215
1573983.3333333333,-0.24
1573986.111111111,-0.285
1573988.8888888888,-0.32
1573991.6666666665,-0.34
1573994.4444444445,-0.33
1573997.2222222222,-0.35
1574000.0,-0.35
1574002.7777777778,-0.385
1574005.5555555555,-0.4
1574008.3333333335,-0.415
1574011.1111111112,-0.41
1574013.888888889,-0.445
1574016.6666666667,-0.48
1574019.4444444445,-0.495
1574022.222222222,-0.52
1574025.0,-0.55
1574027.7777777778,-0.555
1574030.5555555555,-0.545
1574033.3333333333,-0.545
1574036.111111111,-0.56
1574038.8888888888,-0.57
1574041.6666666667,-0.57
1574044.4444444445,-0.565
1574047.2222222222,-0.58
1574050.0,-0.58
1574052.7777777778,-0.565
1574055.5555555555,-0.565
1574058.3333333335,-0.55
1574061.1111111112,-0.535
1574063.8888888888,-0.535
1574066.6666666665,-0.535
1574069.4444444445,-0.54
1574072.2222222222,-0.505
1574075.0,-0.48
1574077.7777777778,-0.475
1574080.5555555555,-0.485
1574083.3333333333,-0.51
1574086.1111111112,-0.51
1574088.888888889,-0.48
1574091.6666666667,-0.435
1574094.4444444445,-0.41
1574097.2222222222,-0.4
1574100.0,-0.41
1574102.777777778,-0.37
1574105.5555555555,-0.345
1574108.3333333333,-0.305
1574111.111111111,-0.29
1574113.8888888888,-0.26
1574116.6666666665,-0.245
1574119.4444444445,-0.245
1574122.2222222222,-0.245
1574125.0,-0.215
1574127.7777777778,-0.175
1574130.5555555555,-0.165
1574133.3333333335,-0.16
1574136.1111111112,-0.15
1574138.888888889,-0.17
1574141.6666666667,-0.145
1574144.4444444445,-0.125
1574147.222222222,-0.095
1574150.0,-0.055
1574152.7777777778,-0.04
1574155.5555555555,-0.04
1574158.3333333333,-0.005
1574161.111111111,0.025
1574163.8888888888,0.025
1574166.6666666667,0.0
1574169.4444444445,-0.015
1574172.2222222222,0.0
1574175.0,0.045
1574177.7777777778,0.095
1574180.5555555555,0.11
1574183.3333333335,0.115
1574186.1111111112,0.105
1574188.8888888888,0.11
1574191.6666666665,0.135
1574194.4444444445,0.14
1574197.2222222222,0.15
1574200.0,0.12
1574202.7777777778,0.08
1574205.5555555555,0.025
1574208.3333333333,0.0
1574211.1111111112,-0.05
1574213.888888889,-0.07
1574216.6666666667,-0.085
1574219.4444444445,-0.09
1574222.2222222222,-0.085
1574225.0,-0.07
1574227.777777778,-0.06
1574230.5555555555,-0.08
1574233.3333333333,-0.12
1574236.111111111,-0.175
1574238.8888888888,-0.195
1574241.6666666665,-0.2
1574244.4444444445,-0.19
1574247.2222222222,-0.195
1574250.0,-0.21
1574252.7777777778,-0.23
1574255.5555555555,-0.195
1574258.3333333335,-0.19
1574261.1111111112,-0.2
1574263.888888889,-0.22
1574266.6666666667,-0.245
1574269.4444444445,-0.265
1574272.222222222,-0.27
1574275.0,-0.275
1574277.7777777778,-0.295
1574280.5555555555,-0.335
1574283.3333333333,-0.39
1574286.111111111,-0.415
1574288.8888888888,-0.44
1574291.6666666667,-0.46
1574294.4444444445,-0.46
1574297.2222222222,-0.485
1574300.0,-0.53
1574302.7777777778,-0.545
1574305.5555555555,-0.56
1574308.3333333335,-0.55
1574311.1111111112,-0.55
1574313.8888888888,-0.575
1574316.6666666665,-0.575
1574319.4444444445,-0.59
1574322.2222222222,-0.605
1574325.0,-0.59
1574327.7777777778,-0.6
1574330.5555555555,-0.595
1574333.3333333333,-0.62
1574336.1111111112,-0.64
1574338.888888889,-0.635
1574341.6666666667,-0.615
1574344.4444444445,-0.575
1574347.2222222222,-0.59
1574350.0,-0.605
1574352.777777778,-0.595
1574355.5555555555,-0.58
1574358.3333333333,-0.54
1574361.111111111,-0.5
1574363.8888888888,-0.475
1574366.6666666665,-0.47
1574369.4444444445,-0.465
1574372.2222222222,-0.455
1574375.0,-0.405
1574377.7777777778,-0.365
1574380.5555555555,-0.38
1574383.3333333335,-0.35
1574386.1111111112,-0.345
1574388.888888889,-0.34
1574391.6666666667,-0.3
1574394.4444444445,-0.27
1574397.222222222,-0.235
1574400.0,-0.22
1574402.7777777778,-0.215
1574405.5555555555,-0.21
1574408.3333333333,-0.185
1574411.111111111,-0.155
1574413.8888888888,-0.125
1574416.6666666667,-0.11
1574419.4444444445,-0.11
1574422.2222222222,-0.09
1574425.0,-0.05
1574427.7777777778,-0.025
1574430.5555555555,-0.02
1574433.3333333335,-0.035
1574436.1111111112,-0.035
1574438.8888888888,-0.005
1574441.6666666665,0.025
1574444.4444444445,0.08
1574447.2222222222,0.105
1574450.0,0.11
1574452.7777777778,0.13
1574455.5555555555,0.12
1574458.3333333333,0.14
1574461.1111111112,0.14
1574463.888888889,0.13
1574466.6666666667,0.075
1574469.4444444445,0.015
1574472.2222222222,-0.04
1574475.0,-0.065
1574477.777777778,-0.095
1574480.5555555555,-0.095
1574483.3333333333,-0.1
1574486.111111111,-0.065
1574488.8888888888,-0.05
1574491.6666666665,-0.045
1574494.4444444445,-0.04
1574497.2222222222,-0.05
1574500.0,-0.08
1574502.7777777778,-0.105
1574505.5555555555,-0.125
1574508.3333333335,-0.125
1574511.1111111112,-0.13
1574513.888888889,-0.15
1574516.6666666667,-0.17
1574519.4444444445,-0.195
1574522.222222222,-0.215
1574525.0,-0.195
1574527.7777777778,-0.16
1574530.5555555555,-0.175
1574533.3333333333,-0.165
1574536.111111111,-0.165
1574538.8888888888,-0.2
1574541.6666666667,-0.225
1574544.4444444445,-0.255
1574547.2222222222,-0.3
1574550.0,-0.325
1574552.7777777778,-0.355
1574555.5555555555,-0.385
1574558.3333333335,-0.395
1574561.1111111112,-0.405
1574563.8888888888,-0.425
1574566.6666666665,-0.455
1574569.4444444445,-0.48
1574572.2222222222,-0.495
1574575.0,-0.505
1574577.7777777778,-0.51
1574580.5555555555,-0.515
1574583.3333333333,-0.51
1574586.1111111112,-0.515
1574588.888888889,-0.515
1574591.6666666667,-0.505
1574594.4444444445,-0.5
1574597.2222222222,-0.525
1574600.0,-0.535
1574602.777777778,-0.555
1574605.5555555555,-0.565
1574608.3333333333,-0.57
1574611.111111111,-0.535
1574613.8888888888,-0.52
1574616.6666666665,-0.55
1574619.4444444445,-0.56
1574622.2222222222,-0.54
1574625.0,-0.505
1574627.7777777778,-0.47
1574630.5555555555,-0.47
1574633.3333333335,-0.465
1574636.1111111112,-0.445
1574638.888888889,-0.45
1574641.6666666667,-0.43
1574644.4444444445,-0.395
1574647.222222222,-0.385
1574650.0,-0.385
1574652.7777777778,-0.36
1574655.5555555555,-0.305
1574658.3333333333,-0.26
1574661.111111111,-0.22
1574663.8888888888,-0.2
1574666.6666666667,-0.22
1574669.4444444445,-0.21
1574672.2222222222,-0.19
1574675.0,-0.17
1574677.7777777778,-0.16
1574680.5555555555,-0.135
1574683.3333333335,-0.12
1574686.1111111112,-0.11
1574688.8888888888,-0.105
1574691.6666666665,-0.085
1574694.4444444445,-0.07
1574697.2222222222,-0.07
1574700.0,-0.085
1574702.7777777778,-0.08
1574705.5555555555,-0.065
1574708.3333333333,-0.025
1574711.1111111112,0.02
1574713.888888889,0.03
1574716.6666666667,0.04
1574719.4444444445,0.025
1574722.2222222222,0.03
1574725.0,0.04
1574727.777777778,0.03
1574730.5555555555,-0.015
1574733.3333333333,-0.07
1574736.111111111,-0.09
1574738.8888888888,-0.1
1574741.6666666665,-0.09
1574744.4444444445,-0.1
1574747.2222222222,-0.115
1574750.0,-0.12
1574752.7777777778,-0.105
1574755.5555555555,-0.1
1574758.3333333335,-0.085
1574761.1111111112,-0.11
1574763.888888889,-0.135
1574766.6666666667,-0.175
1574769.4444444445,-0.2
1574772.222222222,-0.215
1574775.0,-0.195
1574777.7777777778,-0.195
1574780.5555555555,-0.2
1574783.3333333333,-0.205
1574786.111111111,-0.205
1574788.8888888888,-0.21
1574791.6666666667,-0.21
1574794.4444444445,-0.225
1574797.2222222222,-0.25
1574800.0,-0.245
1574802.7777777778,-0.24
1574805.5555555555,-0.25
1574808.3333333335,-0.26
1574811.1111111112,-0.295
1574813.8888888888,-0.31
1574816.6666666665,-0.34
1574819.4444444445,-0.4
1574822.2222222222,-0.44
1574825.0,-0.44
1574827.7777777778,-0.415
1574830.5555555555,-0.43
1574833.3333333333,-0.445
1574836.1111111112,-0.49
1574838.888888889,-0.51
1574841.6666666667,-0.505
1574844.4444444445,-0.48
1574847.2222222222,-0.47
1574850.0,-0.49
1574852.777777778,-0.505
1574855.5555555555,-0.525
1574858.3333333333,-0.495
1574861.111111111,-0.48
1574863.8888888888,-0.475
1574866.6666666665,-0.495
1574869.4444444445,-0.485
1574872.2222222222,-0.5
1574875.0,-0.49
1574877.7777777778,-0.475
1574880.5555555555,-0.465
1574883.3333333335,-0.485
1574886.1111111112,-0.475
1574888.888888889,-0.475
1574891.6666666667,-0.455
1574894.4444444445,-0.435
1574897.222222222,-0.435
1574900.0,-0.435
1574902.7777777778,-0.43
1574905.5555555555,-0.425
1574908.3333333333,-0.4
1574911.111111111,-0.375
1574913.8888888888,-0.35
1574916.6666666667,-0.335
1574919.4444444445,-0.335
1574922.2222222222,-0.31
1574925.0,-0.28
1574927.7777777778,-0.25
1574930.5555555555,-0.23
1574933.3333333335,-0.215
1574936.1111111112,-0.205
1574938.8888888888,-0.185
1574941.6666666665,-0.17
1574944.4444444445,-0.145
1574947.2222222222,-0.14
1574950.0,-0.13
1574952.7777777778,-0.135
1574955.5555555555,-0.125
1574958.3333333333,-0.105
1574961.1111111112,-0.09
1574963.888888889,-0.11
1574966.6666666667,-0.1
1574969.4444444445,-0.085
1574972.2222222222,-0.09
1574975.0,-0.055
1574977.777777778,-0.03
1574980.5555555555,-0.02
1574983.3333333333,-0.03
1574986.111111111,-0.035
1574988.8888888888,-0.005
1574991.6666666665,0.02
1574994.4444444445,0.015
1574997.2222222222,0.0
1575000.0,-0.045
1575002.7777777778,-0.1
1575005.5555555555,-0.13
1575008.3333333335,-0.145
1575011.1111111112,-0.155
1575013.888888889,-0.145
1575016.6666666667,-0.15
1575019.4444444445,-0.15
1575022.222222222,-0.15
1575025.0,-0.16
1575027.7777777778,-0.15
1575030.5555555555,-0.165
1575033.3333333333,-0.21
1575036.111111111,-0.265
1575038.8888888888,-0.305
1575041.6666666667,-0.325
1575044.4444444445,-0.325
1575047.2222222222,-0.33
1575050.0,-0.33
1575052.7777777778,-0.305
1575055.5555555555,-0.295
1575058.3333333335,-0.3
1575061.1111111112,-0.3
1575063.8888888888,-0.315
1575066.6666666665,-0.355
1575069.4444444445,-0.37
1575072.2222222222,-0.38
1575075.0,-0.36
1575077.7777777778,-0.35
1575080.5555555555,-0.37
1575083.3333333333,-0.395
1575086.1111111112,-0.445
1575088.888888889,-0.48
1575091.6666666667,-0.495
1575094.4444444445,-0.495
1575097.2222222222,-0.515
1575100.0,-0.55
1575102.777777778,-0.55
1575105.5555555555,-0.58
1575108.3333333333,-0.585
1575111.111111111,-0.59
1575113.8888888888,-0.61
1575116.6666666665,-0.62
1575119.4444444445,-0.65
1575122.2222222222,-0.64
1575125.0,-0.65
1575127.7777777778,-0.66
1575130.5555555555,-0.675
1575133.3333333335,-0.685
1575136.1111111112,-0.665
1575138.888888889,-0.64
1575141.6666666667,-0.635
1575144.4444444445,-0.645
1575147.222222222,-0.675
1575150.0,-0.69
1575152.7777777778,-0.68
1575155.5555555555,-0.67
1575158.3333333333,-0.66
1575161.111111111,-0.64
1575163.8888888888,-0.62
1575166.6666666667,-0.61
1575169.4444444445,-0.605
1575172.2222222222,-0.575
1575175.0,-0.535
1575177.7777777778,-0.52
1575180.5555555555,-0.525
1575183.3333333335,-0.515
1575186.1111111112,-0.485
1575188.8888888888,-0.435
1575191.6666666665,-0.39
1575194.4444444445,-0.355
1575197.2222222222,-0.33
1575200.0,-0.325
1575202.7777777778,-0.275
1575205.5555555555,-0.245
1575208.3333333333,-0.21
1575211.1111111112,-0.19
1575213.888888889,-0.165
1575216.6666666667,-0.16
1575219.4444444445,-0.15
1575222.2222222222,-0.095
1575225.0,-0.06
1575227.777777778,-0.005
1575230.5555555555,0.01
1575233.3333333333,0.03
1575236.111111111,0.035
1575238.8888888888,0.055
1575241.6666666665,0.11
1575244.4444444445,0.155
1575247.2222222222,0.18
1575250.0,0.175
1575252.7777777778,0.185
1575255.5555555555,0.2
1575258.3333333335,0.245
1575261.1111111112,0.28
1575263.888888889,0.26
1575266.6666666667,0.195
1575269.4444444445,0.135
1575272.222222222,0.09
1575275.0,0.07
1575277.7777777778,0.065
1575280.5555555555,0.065
1575283.3333333333,0.05
1575286.111111111,0.04
1575288.8888888888,0.025
1575291.6666666667,0.04
1575294.4444444445,0.035
1575297.2222222222,0.01
1575300.0,-0.01
1575302.7777777778,-0.06
1575305.5555555555,-0.11
1575308.3333333335,-0.155
1575311.1111111112,-0.2
1575313.8888888888,-0.22
1575316.6666666665,-0.24
1575319.4444444445,-0.275
1575322.2222222222,-0.28
1575325.0,-0.27
1575327.7777777778,-0.295
1575330.5555555555,-0.335
1575333.3333333333,-0.37
1575336.1111111112,-0.365
1575338.888888889,-0.38
1575341.6666666667,-0.385
1575344.4444444445,-0.4
1575347.2222222222,-0.395
1575350.0,-0.38
1575352.777777778,-0.365
1575355.5555555555,-0.415
1575358.3333333333,-0.475
1575361.111111111,-0.5
1575363.8888888888,-0.485
1575366.6666666665,-0.49
1575369.4444444445,-0.505
1575372.2222222222,-0.515
1575375.0,-0.51
1575377.7777777778,-0.505
1575380.5555555555,-0.5
1575383.3333333335,-0.55
1575386.1111111112,-0.605
1575388.888888889,-0.63
1575391.6666666667,-0.6
1575394.4444444445,-0.575
1575397.222222222,-0.56
1575400.0,-0.585
1575402.7777777778,-0.58
1575405.5555555555,-0.585
1575408.3333333333,-0.59
1575411.111111111,-0.615
1575413.8888888888,-0.64
1575416.6666666667,-0.665
1575419.4444444445,-0.66
1575422.2222222222,-0.63
1575425.0,-0.605
1575427.7777777778,-0.565
1575430.5555555555,-0.58
1575433.3333333335,-0.58
1575436.1111111112,-0.575
1575438.8888888888,-0.55
1575441.6666666665,-0.535
1575444.4444444445,-0.515
1575447.2222222222,-0.485
1575450.0,-0.48
1575452.7777777778,-0.465
1575455.5555555555,-0.415
1575458.3333333333,-0.365
1575461.1111111112,-0.31
1575463.888888889,-0.285
1575466.6666666667,-0.3
1575469.4444444445,-0.295
1575472.2222222222,-0.285
1575475.0,-0.225
1575477.777777778,-0.155
1575480.5555555555,-0.1
1575483.3333333333,-0.07
1575486.111111111,-0.065
1575488.8888888888,-0.06
1575491.6666666665,-0.055
1575494.4444444445,-0.04
1575497.2222222222,-0.015
1575500.0,0.0
1575502.7777777778,0.015
1575505.5555555555,0.055
1575508.3333333335,0.09
1575511.1111111112,0.12
1575513.888888889,0.125
1575516.6666666667,0.14
1575519.4444444445,0.17
1575522.222222222,0.205
1575525.0,0.25
1575527.7777777778,0.295
1575530.5555555555,0.33
1575533.3333333333,0.385
1575536.111111111,0.425
1575538.8888888888,0.4
1575541.6666666667,0.33
1575544.4444444445,0.24
1575547.2222222222,0.2
1575550.0,0.18
1575552.7777777778,0.18
1575555.5555555555,0.175
1575558.3333333335,0.15
1575561.1111111112,0.12
1575563.8888888888,0.105
1575566.6666666665,0.1
1575569.4444444445,0.08
1575572.2222222222,0.0
1575575.0,-0.05
1575577.7777777778,-0.06
1575580.5555555555,-0.08
1575583.3333333333,-0.105
1575586.1111111112,-0.18
1575588.888888889,-0.265
1575591.6666666667,-0.28
1575594.4444444445,-0.27
1575597.2222222222,-0.295
1575600.0,-0.34
1575602.777777778,-0.405
1575605.5555555555,-0.435
1575608.3333333333,-0.425
1575611.111111111,-0.41
1575613.8888888888,-0.42
1575616.6666666665,-0.44
1575619.4444444445,-0.445
1575622.2222222222,-0.45
1575625.0,-0.435
1575627.7777777778,-0.43
1575630.5555555555,-0.43
1575633.3333333335,-0.43
1575636.1111111112,-0.43
1575638.888888889,-0.435
1575641.6666666667,-0.44
1575644.4444444445,-0.445
1575647.222222222,-0.455
1575650.0,-0.455
1575652.7777777778,-0.455
1575655.5555555555,-0.46
1575658.3333333333,-0.46
1575661.111111111,-0.47
1575663.8888888888,-0.485
1575666.6666666667,-0.495
1575669.4444444445,-0.485
1575672.2222222222,-0.48
1575675.0,-0.45
1575677.7777777778,-0.465
1575680.5555555555,-0.49
1575683.3333333335,-0.515
1575686.1111111112,-0.535
1575688.8888888888,-0.525
1575691.6666666665,-0.49
1575694.4444444445,-0.465
1575697.2222222222,-0.47
1575700.0,-0.515
1575702.7777777778,-0.51
1575705.5555555555,-0.505
1575708.3333333333,-0.47
1575711.1111111112,-0.43
1575713.888888889,-0.4
1575716.6666666667,-0.4
1575719.4444444445,-0.385
1575722.2222222222,-0.345
1575725.0,-0.31
1575727.777777778,-0.275
1575730.5555555555,-0.255
1575733.3333333333,-0.185
1575736.111111111,-0.14
1575738.8888888888,-0.09
1575741.6666666665,-0.055
1575744.4444444445,-0.065
1575747.2222222222,-0.06
1575750.0,-0.02
1575752.7777777778,0.035
1575755.5555555555,0.075
1575758.3333333335,0.1
1575761.1111111112,0.125
1575763.888888889,0.16
1575766.6666666667,0.19
1575769.4444444445,0.19
1575772.222222222,0.225
1575775.0,0.255
1575777.7777777778,0.29
1575780.5555555555,0.31
1575783.3333333333,0.31
1575786.111111111,0.34
1575788.8888888888,0.36
1575791.6666666667,0.39
1575794.4444444445,0.41
1575797.2222222222,0.435
1575800.0,0.455
1575802.7777777778,0.51
1575805.5555555555,0.56
1575808.3333333335,0.585
1575811.1111111112,0.595
1575813.8888888888,0.585
1575816.6666666665,0.535
1575819.4444444445,0.475
1575822.2222222222,0.405
1575825.0,0.305
1575827.7777777778,0.29
1575830.5555555555,0.315
1575833.3333333333,0.335
1575836.1111111112,0.32
1575838.888888889,0.26
1575841.6666666667,0.18
